sample_name,Easting,Northing,altitude,site,infestation_rate,stump,die_wood,height,DBH,forest_structure,arbor,Canopy,Gov_Type,OTU10,OTU100,OTU1001,OTU1002,OTU1003,OTU1004,OTU1006,OTU1007,OTU1009,OTU101,OTU1011,OTU1013,OTU1014,OTU1015,OTU1017,OTU1019,OTU102,OTU1020,OTU1022,OTU1025,OTU1026,OTU1027,OTU1029,OTU103,OTU1033,OTU1035,OTU1038,OTU104,OTU1040,OTU1041,OTU1042,OTU1043,OTU1045,OTU1048,OTU1049,OTU105,OTU1051,OTU1052,OTU1053,OTU1055,OTU1058,OTU1060,OTU1061,OTU1062,OTU1064,OTU1065,OTU1066,OTU107,OTU1070,OTU1071,OTU1075,OTU108,OTU1080,OTU1081,OTU1083,OTU1084,OTU1091,OTU1096,OTU1097,OTU1099,OTU11,OTU110,OTU1100,OTU1105,OTU1106,OTU1108,OTU1109,OTU111,OTU1111,OTU1112,OTU1113,OTU1114,OTU1115,OTU1116,OTU1118,OTU112,OTU1120,OTU1121,OTU1122,OTU1123,OTU1124,OTU1125,OTU1126,OTU113,OTU1130,OTU1135,OTU114,OTU1140,OTU1143,OTU1146,OTU1149,OTU115,OTU1150,OTU1151,OTU1154,OTU1155,OTU1156,OTU1157,OTU1158,OTU116,OTU1160,OTU1161,OTU1162,OTU1163,OTU1166,OTU1167,OTU117,OTU118,OTU119,OTU12,OTU120,OTU121,OTU122,OTU123,OTU124,OTU125,OTU126,OTU128,OTU129,OTU13,OTU130,OTU132,OTU133,OTU134,OTU135,OTU136,OTU137,OTU138,OTU139,OTU14,OTU140,OTU141,OTU142,OTU143,OTU144,OTU146,OTU147,OTU148,OTU15,OTU150,OTU151,OTU153,OTU154,OTU155,OTU156,OTU158,OTU159,OTU16,OTU160,OTU161,OTU162,OTU163,OTU164,OTU165,OTU166,OTU167,OTU168,OTU169,OTU17,OTU170,OTU171,OTU172,OTU173,OTU174,OTU175,OTU176,OTU177,OTU178,OTU179,OTU18,OTU180,OTU182,OTU183,OTU184,OTU185,OTU186,OTU187,OTU188,OTU189,OTU19,OTU190,OTU191,OTU192,OTU193,OTU194,OTU195,OTU196,OTU197,OTU198,OTU199,OTU20,OTU200,OTU201,OTU202,OTU203,OTU205,OTU206,OTU207,OTU208,OTU209,OTU21,OTU210,OTU211,OTU212,OTU213,OTU215,OTU216,OTU217,OTU219,OTU22,OTU220,OTU221,OTU222,OTU224,OTU225,OTU226,OTU227,OTU228,OTU229,OTU23,OTU230,OTU231,OTU232,OTU233,OTU234,OTU235,OTU236,OTU237,OTU238,OTU240,OTU241,OTU242,OTU243,OTU244,OTU245,OTU246,OTU249,OTU25,OTU250,OTU252,OTU253,OTU254,OTU256,OTU257,OTU258,OTU259,OTU26,OTU260,OTU261,OTU262,OTU263,OTU264,OTU265,OTU266,OTU267,OTU268,OTU269,OTU270,OTU271,OTU272,OTU273,OTU274,OTU275,OTU276,OTU277,OTU278,OTU279,OTU28,OTU280,OTU281,OTU282,OTU283,OTU285,OTU286,OTU287,OTU288,OTU289,OTU29,OTU293,OTU294,OTU296,OTU297,OTU298,OTU299,OTU3,OTU30,OTU300,OTU302,OTU303,OTU304,OTU305,OTU306,OTU307,OTU308,OTU309,OTU31,OTU310,OTU311,OTU312,OTU313,OTU314,OTU315,OTU316,OTU318,OTU319,OTU32,OTU320,OTU322,OTU323,OTU324,OTU325,OTU326,OTU327,OTU328,OTU329,OTU33,OTU330,OTU332,OTU333,OTU334,OTU337,OTU338,OTU339,OTU34,OTU340,OTU341,OTU342,OTU343,OTU344,OTU345,OTU346,OTU347,OTU348,OTU349,OTU35,OTU350,OTU351,OTU354,OTU356,OTU357,OTU358,OTU359,OTU36,OTU360,OTU361,OTU362,OTU363,OTU364,OTU366,OTU367,OTU368,OTU369,OTU37,OTU371,OTU372,OTU375,OTU376,OTU377,OTU378,OTU379,OTU38,OTU380,OTU381,OTU383,OTU384,OTU385,OTU386,OTU387,OTU388,OTU389,OTU39,OTU390,OTU391,OTU392,OTU393,OTU394,OTU395,OTU396,OTU398,OTU399,OTU40,OTU401,OTU402,OTU405,OTU406,OTU407,OTU408,OTU409,OTU41,OTU410,OTU412,OTU413,OTU414,OTU415,OTU416,OTU417,OTU419,OTU42,OTU420,OTU421,OTU424,OTU425,OTU427,OTU428,OTU43,OTU430,OTU431,OTU432,OTU433,OTU434,OTU435,OTU436,OTU437,OTU438,OTU439,OTU44,OTU440,OTU441,OTU442,OTU443,OTU444,OTU445,OTU446,OTU447,OTU448,OTU449,OTU45,OTU451,OTU452,OTU453,OTU454,OTU455,OTU456,OTU457,OTU458,OTU459,OTU46,OTU460,OTU461,OTU462,OTU463,OTU464,OTU465,OTU466,OTU467,OTU468,OTU469,OTU47,OTU470,OTU471,OTU472,OTU473,OTU474,OTU475,OTU476,OTU477,OTU479,OTU48,OTU480,OTU481,OTU482,OTU483,OTU484,OTU485,OTU486,OTU487,OTU489,OTU49,OTU491,OTU492,OTU493,OTU494,OTU495,OTU496,OTU497,OTU498,OTU499,OTU5,OTU50,OTU500,OTU501,OTU502,OTU503,OTU504,OTU505,OTU506,OTU507,OTU508,OTU51,OTU511,OTU512,OTU513,OTU514,OTU515,OTU516,OTU517,OTU518,OTU519,OTU52,OTU521,OTU523,OTU524,OTU525,OTU527,OTU528,OTU529,OTU53,OTU530,OTU531,OTU533,OTU535,OTU536,OTU539,OTU54,OTU540,OTU542,OTU543,OTU544,OTU545,OTU549,OTU55,OTU550,OTU551,OTU552,OTU553,OTU554,OTU556,OTU557,OTU559,OTU56,OTU561,OTU562,OTU563,OTU564,OTU565,OTU566,OTU569,OTU57,OTU570,OTU571,OTU574,OTU576,OTU578,OTU58,OTU580,OTU581,OTU584,OTU585,OTU587,OTU588,OTU59,OTU590,OTU592,OTU593,OTU595,OTU597,OTU598,OTU599,OTU6,OTU60,OTU600,OTU603,OTU604,OTU605,OTU607,OTU608,OTU609,OTU61,OTU611,OTU612,OTU613,OTU614,OTU615,OTU616,OTU617,OTU620,OTU622,OTU623,OTU624,OTU625,OTU626,OTU627,OTU629,OTU63,OTU630,OTU632,OTU633,OTU634,OTU635,OTU637,OTU638,OTU64,OTU640,OTU641,OTU643,OTU645,OTU646,OTU647,OTU648,OTU65,OTU652,OTU653,OTU654,OTU655,OTU656,OTU657,OTU659,OTU66,OTU660,OTU661,OTU662,OTU664,OTU665,OTU667,OTU668,OTU67,OTU670,OTU672,OTU673,OTU674,OTU676,OTU677,OTU678,OTU679,OTU68,OTU680,OTU685,OTU686,OTU687,OTU688,OTU689,OTU69,OTU690,OTU691,OTU694,OTU695,OTU697,OTU698,OTU699,OTU7,OTU70,OTU700,OTU701,OTU702,OTU703,OTU704,OTU705,OTU706,OTU707,OTU708,OTU709,OTU71,OTU711,OTU712,OTU713,OTU714,OTU715,OTU716,OTU717,OTU718,OTU719,OTU72,OTU720,OTU721,OTU724,OTU727,OTU728,OTU73,OTU730,OTU731,OTU733,OTU734,OTU737,OTU74,OTU741,OTU743,OTU744,OTU745,OTU746,OTU749,OTU75,OTU751,OTU752,OTU756,OTU758,OTU76,OTU760,OTU762,OTU763,OTU764,OTU765,OTU766,OTU768,OTU769,OTU77,OTU771,OTU772,OTU773,OTU775,OTU779,OTU78,OTU780,OTU781,OTU783,OTU784,OTU785,OTU787,OTU788,OTU789,OTU79,OTU790,OTU791,OTU792,OTU794,OTU796,OTU797,OTU8,OTU80,OTU800,OTU801,OTU803,OTU804,OTU805,OTU806,OTU807,OTU808,OTU809,OTU81,OTU810,OTU813,OTU814,OTU815,OTU816,OTU817,OTU818,OTU819,OTU82,OTU820,OTU824,OTU825,OTU826,OTU829,OTU83,OTU830,OTU831,OTU832,OTU833,OTU834,OTU835,OTU838,OTU839,OTU84,OTU840,OTU841,OTU842,OTU846,OTU847,OTU848,OTU85,OTU853,OTU854,OTU855,OTU857,OTU858,OTU859,OTU86,OTU860,OTU862,OTU863,OTU864,OTU866,OTU867,OTU868,OTU869,OTU87,OTU872,OTU873,OTU874,OTU875,OTU876,OTU877,OTU878,OTU879,OTU88,OTU880,OTU882,OTU884,OTU885,OTU886,OTU888,OTU889,OTU89,OTU890,OTU891,OTU892,OTU893,OTU894,OTU896,OTU897,OTU898,OTU9,OTU90,OTU901,OTU902,OTU903,OTU905,OTU907,OTU908,OTU91,OTU911,OTU912,OTU913,OTU914,OTU915,OTU916,OTU917,OTU918,OTU919,OTU92,OTU920,OTU921,OTU922,OTU923,OTU924,OTU925,OTU927,OTU93,OTU931,OTU932,OTU933,OTU934,OTU935,OTU936,OTU937,OTU938,OTU939,OTU94,OTU940,OTU941,OTU942,OTU944,OTU947,OTU95,OTU950,OTU951,OTU953,OTU955,OTU956,OTU957,OTU958,OTU959,OTU96,OTU961,OTU962,OTU964,OTU966,OTU967,OTU968,OTU97,OTU970,OTU971,OTU972,OTU973,OTU974,OTU975,OTU977,OTU978,OTU979,OTU98,OTU980,OTU981,OTU984,OTU985,OTU988,OTU989,OTU99,OTU992,OTU993,OTU994,OTU997
lam1,8972436.786,6599054.286,2769,Yulong,0.125,12,0,6.76,9.07,5,0,0.407,Medium,0,462,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,1038,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,0,5976,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,166,0,0,750,0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,18522,3562,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,138,0,0,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,681,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
tol1,9875787.214,6574385.457,1905,Tonghai,0.15,0,0,30,19.585,2,1,0.006,Low,4273,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,856,5609,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,1513,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1706,0,0,2501,0,0,0,0,0,0,0,0,0,0,5131,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,179,0,1191,0,0,0,0,0,0,471,0,0,0,115,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,559,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,95,0,0,0,0,0,520,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,357,334,0,0,0,0,0,0,0,350,0,0,0,850,0,0,342,0,0,0,224,339,0,0,0,0,231,0,0,0,0,133,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,169,0,0,0,0,167,0,0,0,166,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,577,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lul1,8946324.981,6834785.903,3052,Ninglang,0,4,0,7.1,11.015,4,0,0.008,Low,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,2033,0,972,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,367,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,9813,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,0,0,231,0,229,0,0,193,0,410,227,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,214,0,0,0,0,0,0,0,0,0,207,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0
tol2,9876257.099,6574311.964,1886,Tonghai,0.4,0,0,30,18.315,4,1,0.014,Low,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,1226,0,910,0,0,0,0,0,0,98,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,828,0,0,348,0,0,810,0,0,0,0,0,1289,0,0,0,778,0,0,0,0,0,177,0,295,819,0,515,271,126,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,358,926,0,0,0,0,0,0,0,170,0,0,2788,0,0,548,0,0,0,0,0,0,0,4227,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,471,3892,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,241,0,385,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,439,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,379,0,0,0,0,0,0,0,2325,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,1476,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,3941,0,0,0,0
lul2,8944758.025,6832927.439,2980,Ninglang,0.1,12,0,12.64,16.605,4,0,0.042,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,498,0,107,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,93,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,151,0,125,0,0,1355,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235,0,0,0,409,1295,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,950,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,580,0,0,0,2429,0,0,898,0,0,287,0,0,0,0,0,0,0,0,0,0,0,1703,0,0,339,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,294,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,232,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,123,0,0,0,0,0,0
